gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1893977233,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:ECOSUR:ECO-TA-HO:NO DISPONIBLE:2bb1c1138404ce76de225604d49dd1b6,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,Montecillo,Mexico,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,,,,,2560612,2560612,UNKNOWN,ECOSUR,ECO-TA-HO,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977232,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:1b4cb40d9c8489707241ec39bd53f1ea,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1988 00:00,,,1988,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977231,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:375f32fd616f21199052476b737833cf,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Campeche,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1996 00:00,,,1996,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977230,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CINVESTAV-IPN:CINVESTAV:NO DISPONIBLE:5179d9d887d5c1f3d565addfa56f0d09,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,La Purísima,Guanajuato,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,19.99308734,-100.5023599,716,,0,0,0.0,0.0,,,,,2560612,2560612,UNKNOWN,CINVESTAV-IPN,CINVESTAV,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977229,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:UEPI-UAG:UEPI-UAG:NO DISPONIBLE:2114e777f4ae22d1bc45f0d9321d21a3,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,Zihuatanejo,Guerrero,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1993 00:00,,,1993,2560612,2560612,UNKNOWN,UEPI-UAG,UEPI-UAG,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),José Luis Rosas,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977227,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:FCBA-UCOL:FCBA:NO DISPONIBLE:7631c87baf72f2c77ddc8c877562debb,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,QUESERIA,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,19.38810824,-103.5752165,1340,,0,0,0.0,0.0,17/08/1994 00:00,17,8,1994,2560612,2560612,UNKNOWN,FCBA-UCOL,FCBA,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Roberto Lezama Gutiérrez,,,23/09/2021 19:52,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;TYPE_STATUS_INVALID
1893977226,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:583c100489b65cf52a3e97b441de682f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Nayarit,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,,,,,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977225,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:3d076c7f565e3b1158bc86dc73317fd6,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Tlaxcala,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1992 00:00,,,1992,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977224,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:345f52e98c43e1e31a9fe162d5462480,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,Parral,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1996 00:00,,,1996,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977222,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:0596eec1c74f67f10904a3d14da03f73,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,Parral,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,,,,,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977220,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CINVESTAV-IPN:CINVESTAV:NO DISPONIBLE:1672b94071580e1cc6e2dfd91e1d9b47,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,Barranca del Pinalito,Guanajuato,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,,,,,2560612,2560612,UNKNOWN,CINVESTAV-IPN,CINVESTAV,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977219,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:0eab23d6adbe00f903b6fa033ca6165f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Oaxaca,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1992 00:00,,,1992,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977217,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:1c42a4536a0e007e57c41d3c5e497698,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Jalisco,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1994 00:00,,,1994,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Francisco Pérez Domínguez,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977215,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:27e81c068528c9ec079388ae3d6fc87f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Jalisco,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1998 00:00,,,1998,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Francisco Pérez Domínguez,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977212,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:2469bdb68c0f117761aec24ba7102b1f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1998 00:00,,,1998,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977210,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:011df884646671a6fe1831738b17da53,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Jalisco,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1998 00:00,,,1998,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Miguel Najera Rincón,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977209,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:2ab01487a2c904d9a57f3cbec7e7dd40,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1988 00:00,,,1988,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Roberto Lezama Gutiérrez,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977207,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:FCBA-UCOL:FCBA:NO DISPONIBLE:004f5f15aab1bf23127a2104032edb1f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,17/08/1993 00:00,17,8,1993,2560612,2560612,UNKNOWN,FCBA-UCOL,FCBA,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Roberto Lezama Gutiérrez,,,23/09/2021 19:52,,COORDINATE_INVALID;TYPE_STATUS_INVALID
1893977204,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:073e540997de1e583b7750578d6b5a3b,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Campeche,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1996 00:00,,,1996,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977202,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:1566489c3ec8edfcf73f808300acef04,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,El Fuerte,Jalisco,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1998 00:00,,,1998,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Francisco Pérez Domínguez,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977201,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:1a627d118f7c8aa3f98f5beef0f182ec,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Tlaxcala,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1992 00:00,,,1992,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977200,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:634b482e7631024c9c2b3e16d3249918,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1988 00:00,,,1988,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977195,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:FCBA-UCOL:FCBA:NO DISPONIBLE:0defbfcef25fd90516775c1ae9d09a62,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,17/08/1990 00:00,17,8,1990,2560612,2560612,UNKNOWN,FCBA-UCOL,FCBA,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Roberto Lezama Gutiérrez,,,23/09/2021 19:52,,COORDINATE_INVALID;TYPE_STATUS_INVALID
1893977184,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:03de5074d4d9da1b639adce3a1c47833,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Colima,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,01/01/1993 00:00,,,1993,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977181,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:067da89da61d81dea67e39ebe848c419,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,Parral,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,,,,,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977171,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:CENARECB:CNRHE:NO DISPONIBLE:00dd5612ad7fbcb952ce2613ae9d52c7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,Coahuayana,Michoacan de ocampo,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,18.69674775,-103.6621469,1820,,0,0,0.0,0.0,01/01/1991 00:00,,,1991,2560612,2560612,UNKNOWN,CENARECB,CNRHE,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Enrique Garza González,,,23/09/2021 19:52,,COORDINATE_REPROJECTED;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893977145,89957a4f-8f2c-4db0-b48b-4eb497960dff,urn:catalog:ECOSUR:ECO-TA-HO:NO DISPONIBLE:2198e54221aad1d7992b5598e94f3614,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,Beauveria bassiana,,SPECIES,Beauveria bassiana (Bals.-Criv.) Vuill.,Beauveria bassiana,"(Bals.-Criv.) Vuill., 1912",MX,NO DISPONIBLE,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,,,,,0,0,0.0,0.0,,,,,2560612,2560612,UNKNOWN,ECOSUR,ECO-TA-HO,NO DISPONIBLE,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,23/09/2021 19:52,,COORDINATE_INVALID;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID
1893955562,da5fcfbd-25a3-4af7-8cb5-c8f2c15a83a9,urn:catalog:IB-CUCBA-UDG:IBUG:NO DISPONIBLE:0cba1b9c4d41836a595094f1621227e1,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps melolonthae,rickii,VARIETY,Cordyceps melolonthae var. rickii (Lloyd) Mains,Cordyceps melolonthae var. rickii,"(Lloyd) Mains, 1958",MX,"Cuatro Caminos, rumbo al Charco de los Perros, Predio Las Joyas, Sierra de Manantlán",Jalisco,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,19.596944,-104.295833,90,,1000,1000,0.0,0.0,28/09/1995 00:00,28,9,1995,3451626,7256230,PRESERVED_SPECIMEN,IB-CUCBA-UDG,IBUG,NO DISPONIBLE,,L. Guzmán-Dávalos; S. Y. Rubio,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),S. Y. Rubio,,,23/09/2021 19:54,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
1893955461,da5fcfbd-25a3-4af7-8cb5-c8f2c15a83a9,urn:catalog:IB-CUCBA-UDG:IBUG:NO DISPONIBLE:8bc3b6c6b3beb9da9723526597852d76,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps sphecocephala,,SPECIES,Cordyceps sphecocephala (Klotzsch ex Berk.) Berk. & M.A.Curtis,Cordyceps sphecocephala,"(Klotzsch ex Berk.) Berk. & M. A. Curtis, 1868",MX,"Arroyo Sonteco, km 21 San Sebastián del Oeste-La Haciendita (San Isidro)",Jalisco,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,20.875,-104.875833,80,,250,250,0.0,0.0,16/08/1998 00:00,16,8,1998,2560551,2560547,PRESERVED_SPECIMEN,IB-CUCBA-UDG,IBUG,NO DISPONIBLE,,M. Herrera,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),L. Guzmán-Dávalos,,,23/09/2021 19:54,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
